# energy [H], total DOS
   -2.310561    0.064100
   -2.295287    0.062227
   -2.280012    0.060525
   -2.264738    0.058978
   -2.249464    0.057573
   -2.234189    0.056299
   -2.218915    0.055145
   -2.203641    0.054103
   -2.188366    0.053163
   -2.173092    0.052321
   -2.157818    0.051568
   -2.142543    0.050899
   -2.127269    0.050310
   -2.111995    0.049796
   -2.096720    0.049352
   -2.081446    0.048977
   -2.066172    0.048666
   -2.050897    0.048417
   -2.035623    0.048227
   -2.020349    0.048095
   -2.005074    0.048019
   -1.989800    0.047997
   -1.974526    0.048029
   -1.959251    0.048113
   -1.943977    0.048248
   -1.928703    0.048435
   -1.913428    0.048672
   -1.898154    0.048960
   -1.882880    0.049299
   -1.867605    0.049688
   -1.852331    0.050130
   -1.837057    0.050623
   -1.821782    0.051170
   -1.806508    0.051771
   -1.791234    0.052428
   -1.775959    0.053142
   -1.760685    0.053914
   -1.745411    0.054748
   -1.730136    0.055645
   -1.714862    0.056608
   -1.699588    0.057640
   -1.684313    0.058743
   -1.669039    0.059922
   -1.653765    0.061179
   -1.638490    0.062521
   -1.623216    0.063950
   -1.607942    0.065474
   -1.592667    0.067096
   -1.577393    0.068824
   -1.562119    0.070665
   -1.546844    0.072626
   -1.531570    0.074716
   -1.516296    0.076945
   -1.501021    0.079323
   -1.485747    0.081862
   -1.470473    0.084575
   -1.455198    0.087477
   -1.439924    0.090583
   -1.424650    0.093912
   -1.409375    0.097485
   -1.394101    0.101324
   -1.378827    0.105455
   -1.363552    0.109908
   -1.348278    0.114716
   -1.333004    0.119918
   -1.317729    0.125555
   -1.302455    0.131679
   -1.287181    0.138347
   -1.271906    0.145625
   -1.256632    0.153590
   -1.241358    0.162332
   -1.226083    0.171957
   -1.210809    0.182591
   -1.195535    0.194381
   -1.180260    0.207506
   -1.164986    0.222179
   -1.149712    0.238659
   -1.134437    0.257265
   -1.119163    0.278387
   -1.103889    0.302516
   -1.088614    0.330268
   -1.073340    0.362430
   -1.058066    0.400020
   -1.042791    0.444378
   -1.027517    0.497293
   -1.012243    0.561205
   -0.996968    0.639522
   -0.981694    0.737129
   -0.966420    0.861261
   -0.951145    1.023069
   -0.935871    1.240602
   -0.920596    1.545013
   -0.905322    1.994924
   -0.890048    2.715195
   -0.874773    4.028097
   -0.859499    7.096018
   -0.844225   19.386071
   -0.828950   49.239801
   -0.813676   43.952815
   -0.798402   56.067207
   -0.783127  131.107885
   -0.767853  150.770025
   -0.752579  115.280459
   -0.737304   27.964339
   -0.722030   11.659589
   -0.706756    7.069916
   -0.691481    6.223836
   -0.676207   10.490508
   -0.660933    8.926615
   -0.645658    9.127877
   -0.630384   12.409461
   -0.615110   14.896830
   -0.599835   18.981770
   -0.584561   24.012755
   -0.569287   19.776847
   -0.554012    9.122216
   -0.538738    3.179451
   -0.523464    1.861678
   -0.508189    1.349321
   -0.492915    1.093154
   -0.477641    0.950671
   -0.462366    0.871116
   -0.447092    0.833581
   -0.431818    0.829980
   -0.416543    0.859875
   -0.401269    0.930186
   -0.385995    1.059471
   -0.370720    1.292975
   -0.355446    1.760612
   -0.340172    3.018941
   -0.324897    8.649934
   -0.309623   14.698052
   -0.294349   19.340482
   -0.279074   24.928543
   -0.263800   21.367069
   -0.248526   23.196464
   -0.233251   22.148501
   -0.217977   20.000296
   -0.202703   27.489252
   -0.187428   49.599597
   -0.172154   46.778072
   -0.156880   44.287644
   -0.141605   34.871095
   -0.126331   11.414873
   -0.111057    4.495719
   -0.095782    2.650094
   -0.080508    1.882703
   -0.065234    1.515770
   -0.049959    1.383996
   -0.034685    1.570495
   -0.019411    3.315055
   -0.004136    4.693099
    0.011138    3.915516
    0.026412    3.583437
    0.041687    3.586117
    0.056961    4.033131
    0.072235    5.772820
    0.087510    6.880810
    0.102784    8.654948
    0.118058    9.864777
    0.133333   12.430343
    0.148607   16.402889
    0.163881   14.776572
    0.179156    7.200424
    0.194430    6.347500
    0.209704    8.870258
    0.224979   18.563663
    0.240253   17.494654
    0.255527   31.786356
    0.270802   22.669070
    0.286076   13.643035
    0.301350    9.997242
    0.316625   11.602982
    0.331899   12.334535
    0.347173   22.489923
    0.362448   22.994460
    0.377722   19.597460
    0.392996   19.326230
    0.408271   24.088679
    0.423545   36.300144
    0.438820   35.577080
    0.454094   34.246844
    0.469368   23.578403
    0.484643   10.400294
    0.499917    4.297927
    0.515191    2.122668
    0.530466    1.377692
    0.545740    1.002204
    0.561014    0.776435
    0.576289    0.626806
    0.591563    0.521106
    0.606837    0.442938
    0.622112    0.383088
    0.637386    0.335991
    0.652660    0.298097
    0.667935    0.267041
    0.683209    0.241191
    0.698483    0.219387
    0.713758    0.200784
    0.729032    0.184752
    0.744306    0.170811
    0.759581    0.158595
    0.774855    0.147813
    0.790129    0.138238
    0.805404    0.129684
    0.820678    0.122004
    0.835952    0.115076
    0.851227    0.108797
    0.866501    0.103086
    0.881775    0.097870
    0.897050    0.093092
    0.912324    0.088699
    0.927598    0.084650
    0.942873    0.080907
    0.958147    0.077438
    0.973421    0.074215
    0.988696    0.071215
    1.003970    0.068414
    1.019244    0.065796
    1.034519    0.063344
    1.049793    0.061042
    1.065067    0.058879
    1.080342    0.056842
    1.095616    0.054921
    1.110890    0.053107
    1.126165    0.051392
    1.141439    0.049768
    1.156713    0.048228
    1.171988    0.046767
    1.187262    0.045378
    1.202536    0.044057
    1.217811    0.042799
    1.233085    0.041600
    1.248359    0.040456
    1.263634    0.039363
    1.278908    0.038318
    1.294182    0.037319
    1.309457    0.036362
    1.324731    0.035446
    1.340005    0.034566
    1.355280    0.033723
    1.370554    0.032913
    1.385828    0.032134
    1.401103    0.031386
    1.416377    0.030665
    1.431651    0.029972
    1.446926    0.029304
    1.462200    0.028660
    1.477474    0.028038
    1.492749    0.027439
    1.508023    0.026860
    1.523297    0.026301
    1.538572    0.025761
    1.553846    0.025239
    1.569120    0.024734
    1.584395    0.024245
    1.599669    0.023771
    1.614943    0.023313
    1.630218    0.022868
    1.645492    0.022438
    1.660766    0.022020
    1.676041    0.021615
    1.691315    0.021221
    1.706589    0.020839
    1.721864    0.020469
    1.737138    0.020108
    1.752412    0.019758
    1.767687    0.019418
